trial_id,recognize_zscore_mean,understand_zscore_mean,meaning_match_zscore_mean,natural_zscore_mean,Note,TargetWordAudioFile,TargetWordOriginalFile,TargetSegment,DistractorSegment,Pair,UniquePairIndex,Position,TargetWordImageFile,DistractorWordImageFile,TrialType,Condition,CarrierType,Target-Arabic,Distractor-Arabic,TargetDefinition,Distractor-Definition,TargetDisplay,DistractorDisplay,Target-Freq,Distractor-Freq,mean_accuracy,n_responses,mean_log_rt_zscore,mean_rt_ms,composite_score,trial_type
14.0,0.33950644111944156,0.09977302303827772,0.43923466987174364,0.5288414028966251,,14_non-creaky.wav,jaqfɪl-b.wav,q,k,q-k,14,Medial,14.png,109.png,test,phoneme,non-creaky,يَقفِل,يَكفِل,to lock,to guarantee,يَقفِل,يَكفِل,,,0.9473684210526315,19.0,0.07911642742187536,669.0526315789474,0.351838884231522,Ambiguous
38.0,0.25124184068908273,0.14179735359887755,0.17419420721736756,0.23496765136222625,,38_non-creaky.wav,waqiːl-b.wav,q,k,q-k,38,Medial,40.png,135.png,test,phoneme,non-creaky,وَقيل,وَكيل,be_said,representative;agent,وَقيل,وَكيل,5767.0,3581.0,0.8888888888888888,18.0,-0.33264717837453806,441.3333333333333,0.2005502632168885,Ambiguous
74.0,0.4215770345020559,0.34970719953026624,0.49193277355740905,0.7341312006192193,,74_non-creaky.wav,nafaq-b.wav,q,t,q-t,74,Final,82.png,177.png,test,phoneme,non-creaky,نَفَق,نَفَت,tunnel;subway_shaft,deny;disavow;reject,نَفَق,نَفَت,6056.0,10423.0,1.0,19.0,-0.02793124029824424,487.10526315789474,0.4993370520522376,Accurate-Fast
67.0,0.41469480444900647,0.3472496363395879,0.5177651773248921,0.665388802599477,,67_non-creaky.wav,ʔælʕɑqiːd-b.wav,q,t,q-t,67,Medial,74.png,169.png,test,phoneme,non-creaky,العَقيد,العَتيد,colonel,prepared,العَقيد,العَتيد,12868.0,2069.0,1.0,19.0,-0.05881973361541048,536.3684210526316,0.4862746051782409,Accurate-Fast
77.0,0.33950644111944156,0.30989467584127695,0.49813255046160504,0.7158519720548787,,77_non-creaky.wav,ʕaqaba-b.wav,q,t,q-t,77,Medial,85.png,180.png,test,phoneme,non-creaky,عَقَبَة,عَتَبَة,obstacle;Aqaba(Jordan),step;stair;threshold,عَقَبَة,عَتَبَة,3346.0,7966.0,1.0,19.0,-0.05088692573748597,571.1052631578947,0.4658464098693006,Accurate-Fast
66.0,0.4525470697407783,0.30547106209805586,0.49193277355740905,0.5653998600253062,,66_non-creaky.wav,faqɾa-b.wav,q,t,q-t,66,Medial,73.png,168.png,test,phoneme,non-creaky,فَقرة,فَترة,paragraph;clause,phase;time_period;interval,فَقرة,فَترة,13023.0,109530.0,1.0,17.0,0.2166634930255541,662.6470588235294,0.4538376913553873,Accurate-Slow
65.0,0.3983495080730141,0.1838216841594774,0.23309208780722895,0.5822729940846976,,65_non-creaky.wav,ʔaqwa-b.wav,q,t,q-t,65,Medial,72.png,167.png,test,phoneme,non-creaky,أَقوى,أَتوا,stronger/strongest;more/most_powerful,arrive;come;reach,أَقوى,أَتوا,14518.0,2757.0,1.0,17.0,0.36345917129632316,685.4705882352941,0.3493840685311045,Accurate-Slow
78.0,0.10413417330515136,0.17276264980142483,0.29198996839709024,0.23496765136222625,,78_non-creaky.wav,ʔasːabq-b.wav,q,t,q-t,78,Final,86.png,181.png,test,phoneme,non-creaky,السَّبْق,السَّبْت,precedence;antecedence,Saturday,السَّبْق,السَّبْت,2697.0,222180.0,1.0,18.0,0.14359966685249234,626.2777777777778,0.20096361071647317,Accurate-Slow
219.0,0.32866692878588877,0.12852651236921447,0.05794839026369383,-0.0532817221523754,,219_creaky.wav,ʔælfæːʔɪqa-c.wav,q,t,q-t,75,Medial,83.png,178.png,test,phoneme,creaky,الفائِقة,الفائِتة,boundless;exceeding,past;expired;elapsed;gone_by,الفائِقة,الفائِتة,5743.0,1647.0,1.0,17.0,0.3607413389369319,704.6470588235294,0.11546502731660542,Accurate-Slow
217.0,0.4277710415498004,0.30989467584127695,0.5275814907565357,0.28839924255029875,,217_creaky.wav,qasˤiːr-c.wav,q,t,q-t,73,Initial,81.png,176.png,test,phoneme,creaky,قَصير,تَصير,short;small,become;begin_to,قَصير,تَصير,8833.0,3536.0,0.9375,16.0,-0.14731069737651326,525.875,0.38841161267447794,Ambiguous
